sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
246856884,the point spread function ( PSF ) of gamma-camera images,detected,4,13,19,19,A technique for simulating the point spread function ( PSF ) of gamma-camera images which treats primary photons and detected scattered photons separately is described .
246856884,the point spread function ( PSF ) of gamma-camera images,scattered,4,13,20,20,A technique for simulating the point spread function ( PSF ) of gamma-camera images which treats primary photons and detected scattered photons separately is described .
247219914,the clinician,these older patients,7,8,11,13,"It is important , therefore , that the clinician who treats these older patients be aware that depression is the psychiatric symptom he will most often encounter in the elderly and that it is as distressing in this age group as it is in younger persons ."
247895074,Bone expansion,facial deformities,0,1,3,4,Bone expansion treats facial deformities .
247922651,a research method,accompanying,5,7,13,13,"The study employed photovoice , a research method which treats photographs and the accompanying stories provided by participants as qualitative data ."
248051967,the municipal STP,large amounts of hospital effluents,32,34,47,51,"In total , 2.0 kg of carbamazepine per week ( 105 kg/a ) and 4.4 kg of diclofenac per week ( 226 kg/a ) were discharged into Berlin 's surface water by the municipal STP , which treats both household sewage from approximately one million inhabitants and large amounts of hospital effluents ( approximately 12,060 hospital beds ) ."
248080968,the vascular interventionalist,arterial traumatic injuries,19,21,24,26,"Despite these challenges , the potential advantages of endovascular stenting make it a welcome addition to the armamentarium of the vascular interventionalist who treats arterial traumatic injuries ."
248605729,a finite difference time domain ( FDTD ) model,an anatomically detailed human head mesh,5,13,24,29,Studies were carried out utilizing a finite difference time domain ( FDTD ) model that treats the radio frequency ( RF ) coil and an anatomically detailed human head mesh as a single system .
248864997,this decompression procedure,the radicular symptoms,4,6,13,15,The results suggest that this decompression procedure safely and successfully treats not only the radicular symptoms caused by lateral stenosis but also the neurogenic claudication symptoms associated with central stenosis .
248895519,TAVI,the aortic valve,0,0,3,5,TAVI effectively treats the aortic valve but as a beneficial by product also ameliorates concomitant MR .
248975953,an apparent binding model,the denaturant dependence,8,11,14,16,The collective elution profiles were precisely simulated by an apparent binding model that treats the denaturant dependence in terms of an apparent matrix binding .
249218806,famotidine,anastomotic ulcer,3,3,6,7,"In addition , famotidine effectively treats anastomotic ulcer and nonulcer dyspepsia ."
249218806,famotidine,nonulcer dyspepsia,3,3,9,10,"In addition , famotidine effectively treats anastomotic ulcer and nonulcer dyspepsia ."
249564501,sphaeroides,contaminated,10,10,13,13,"Results inferred that the main mechanism by which R.   sphaeroides treats Pb contaminated soil is the precipitation formation of inert compounds , including lead sulfate and lead sulfide ."
249898802,Lacosamide,partial seizures,0,0,2,3,Lacosamide treats partial seizures by enhancing slow inactivation of voltage-gated sodium channels .
250002200,Fecal Transplantation,Recurrent D-Lactic Acidosis,0,1,4,6,Fecal Transplantation Successfully Treats Recurrent D-Lactic Acidosis in a Child With Short Bowel Syndrome .
250092503,AV implantation,aortic stenosis,0,1,3,4,"AV implantation treats aortic stenosis without subjecting patients to sternotomy , cardiopulmonary bypass ( CPB ) , and aorta cross-clamping ."
250468743,Propanolol,significant infantile hemangiomas,0,0,3,5,Propanolol effectively treats significant infantile hemangiomas .
250547351,the traditional guidance law,the unknown target acceleration,3,6,11,14,"The limitation of the traditional guidance law , which simply treats the unknown target acceleration as zero , has been analyzed ."
250760316,antireflux surgery,the gastroesophageal reflux,5,6,8,10,"Mechanistic reasoning suggests that since antireflux surgery treats the gastroesophageal reflux that is the major known risk factor for Barrett 's esophagus , it should have a beneficial effect on the biology of Barrett 's disease ."
250985624,The cable-plate-cable technique,periprosthetic femoral fractures,0,2,10,12,The cable-plate-cable technique sufficiently treats Vancouver types B1 and C periprosthetic femoral fractures without use of additional screws in the proximal fragment .
251079204,no one therapeutic modality,active or inactive lesions,2,5,15,18,There is no one therapeutic modality that either prevents the formation of keloids or treats active or inactive lesions .
251163129,a family physician,a suicidal patient,6,8,10,12,Three cases are presented in which a family physician treats a suicidal patient by the hypnotherapeutic method described .
251171995,a many-body theory,the complex many-mode laser system,2,4,7,11,It is a many-body theory that treats the complex many-mode laser system by statistical mechanics .
251835243,a conventional approach,the esophageal wall,13,15,19,21,"The results of the in vivo states are compared to those obtained by a conventional approach , which treats the esophageal wall as a homogeneous material , and to another popular simplification , which ignores the residual strains completely ."
252200531,a more complex nonequilibrium model,refractive index,12,16,22,23,"By comparing laser simulations using a constant α factor with results from a more complex nonequilibrium model that separately treats gain and refractive index dynamics , we examine the conditions under which an approximation of the amplitude-phase coupling by an α factor becomes invalid ."
252330839,bariatric surgery,obesity-related conditions,1,2,5,6,"Because bariatric surgery successfully treats obesity-related conditions , we hypothesized that prior bariatric surgery may be associated with less severe COVID-19 disease ."
252364940,pulse-wave propagation,measured,3,4,12,12,Traditional analysis of pulse-wave propagation and reflection in the arterial system treats measured pressure and flow waves as the sum of a single forward wave ( traveling away from the heart ) and a single backward wave ( traveling toward the heart ) .
252364940,reflection,measured,6,6,12,12,Traditional analysis of pulse-wave propagation and reflection in the arterial system treats measured pressure and flow waves as the sum of a single forward wave ( traveling away from the heart ) and a single backward wave ( traveling toward the heart ) .
252386499,Photodynamic Therapy,Actinic Keratoses,0,1,4,5,Photodynamic Therapy Effectively Treats Actinic Keratoses Without Pre-Illumination Incubation Time .
252573188,a drug,high blood pressure,23,24,27,29,"As a result , the findings led to the conclusion that the human body had a hormone with effects similar to those of a drug which treats high blood pressure ."
252580185,The book,ethical problems in medicine,0,1,3,6,The book treats ethical problems in medicine and is critical of several aspects of medical practice .
