sentence_id,medical,are,treated,treatment,medical_first_index,medical_last_index,are_first_index,are_last_index,treated_first_index,treated_last_index,treatment_first_index,treatment_last_index,sentence_text
185899933,metastatic solid tumors,are,treated,palliative intent,2,4,5,5,7,7,9,10,Patients with metastatic solid tumors are usually treated with palliative intent .
185911587,isolated systolic hypertension,are,treated,blood pressure lowering agents,17,19,20,20,21,21,23,26,"Finally , reduced risk of fatal and non-fatal cardiovascular events have been demonstrated when diabetic patients with isolated systolic hypertension are treated with blood pressure lowering agents ."
185996632,esophageal carcinoma,are,treated,definitive chemoradiotherapy,2,3,8,8,9,9,11,12,Patients with esophageal carcinoma ( EC ) who are treated with definitive chemoradiotherapy ( bimodality therapy [ BMT ] ) experience frequent relapses .
186343860,Prader-Willi syndrome,are,treated,GH,2,3,7,7,9,9,11,11,Children with Prader-Willi syndrome ( PWS ) are routinely treated with GH and have a response comparable with that observed in children with GH deficiency ( GHD ) .
186601659,unresectable and/or metastatic pancreatic cancer,are,treated,5-fluorouracil-based regimens,2,6,7,7,10,10,12,13,Patients with unresectable and/or metastatic pancreatic cancer are most frequently treated with 5-fluorouracil-based regimens which have produced little palliation with no improvement in overall survival .
186617985,localized prostate cancer,are,treated,radiotherapy,3,5,9,9,12,12,14,14,Contemporary patients with localized prostate cancer ( PCa ) are more frequently treated with radiotherapy .
186711613,signficant competing medical risks,are,treated,surgery,6,9,11,11,13,13,15,15,"Although older patients or those with signficant competing medical risks typically are not treated with surgery or radiation , active surveillance should also be considered and explained to well-selected healthy patients otherwise considering primary therapy ."
187033585,additional intracranial large artery occlusion,is,treated,a mechanical endovascular approach,18,22,23,23,25,25,27,30,Acute major stroke with high-grade stenosis or occlusion of the extracranial internal carotid artery ( ICA ) and additional intracranial large artery occlusion is increasingly treated with a mechanical endovascular approach by extracranial stenting and intracranial thrombectomy due to poor response to systemic thrombolysis with recombinant tissue plasminogen activator ( rtPA ) .
187033585,high-grade stenosis or occlusion of the extracranial internal carotid artery,is,treated,a mechanical endovascular approach,4,13,23,23,25,25,27,30,Acute major stroke with high-grade stenosis or occlusion of the extracranial internal carotid artery ( ICA ) and additional intracranial large artery occlusion is increasingly treated with a mechanical endovascular approach by extracranial stenting and intracranial thrombectomy due to poor response to systemic thrombolysis with recombinant tissue plasminogen activator ( rtPA ) .
187147322,localised oesophageal cancer,are,treated,surgery,3,5,6,6,7,7,16,16,Some patients with localised oesophageal cancer are treated with definitive chemoradiotherapy ( CRT ) rather than surgery .
187147322,localised oesophageal cancer,are,treated,definitive chemoradiotherapy,3,5,6,6,7,7,9,10,Some patients with localised oesophageal cancer are treated with definitive chemoradiotherapy ( CRT ) rather than surgery .
187153132,"superficial , painful wounds",are,treated,analgesics,9,12,24,24,25,25,27,27,"Approximately 20 to 25 % of the patients with superficial , painful wounds , complain of increased pain during treatment with maggots , and are treated with analgesics ."
187215843,bacterial pneumonia,are,treated,parenteral broad-spectrum antimicrobials,2,3,5,5,6,6,9,11,Patients with bacterial pneumonia often are treated empirically with parenteral broad-spectrum antimicrobials intended to cover potential gram-negative and gram-positive pathogens .
187219489,Philadelphia chromosome-positive acute lymphoblastic leukemia,are,treated,chemotherapy,12,16,22,22,23,23,25,25,Disease recurrence occurs in 20 % to 40 % of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia ( Ph+ ALL ) who are treated with chemotherapy and tyrosine kinase inhibitors ( TKIs ) .
187219489,Philadelphia chromosome-positive acute lymphoblastic leukemia,are,treated,tyrosine kinase inhibitors,12,16,22,22,23,23,27,29,Disease recurrence occurs in 20 % to 40 % of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia ( Ph+ ALL ) who are treated with chemotherapy and tyrosine kinase inhibitors ( TKIs ) .
187255406,crotaline snake envenomation,are,treated,Crotalidae polyvalent immune Fab ( ovine ) antivenom,7,9,11,11,12,12,14,21,We estimate the proportion of patients with crotaline snake envenomation who are treated with Crotalidae polyvalent immune Fab ( ovine ) antivenom and who develop medically significant late bleeding .
187451436,early Alzheimer disease,are,treated,a cholinesterase inhibitor,11,13,18,18,19,19,21,23,To evaluate the efficacy of a cognitive-motor program in patients with early Alzheimer disease ( AD ) who are treated with a cholinesterase inhibitor ( ChEI ) .
187651520,idiopathic pulmonary fibrosis,are,treated,pirfenidone,15,17,19,19,20,20,22,22,Gastrointestinal ( GI ) adverse events ( AEs ) are commonly reported in patients with idiopathic pulmonary fibrosis who are treated with pirfenidone .
187677421,diffuse panbronchiolitis,are,treated,erythromycin,2,3,7,7,9,9,11,11,"Patients with diffuse panbronchiolitis ( DPB ) are routinely treated with erythromycin , clarithromycin , and roxithromycin ."
187677421,diffuse panbronchiolitis,are,treated,clarithromycin,2,3,7,7,9,9,13,13,"Patients with diffuse panbronchiolitis ( DPB ) are routinely treated with erythromycin , clarithromycin , and roxithromycin ."
187677421,diffuse panbronchiolitis,are,treated,roxithromycin,2,3,7,7,9,9,16,16,"Patients with diffuse panbronchiolitis ( DPB ) are routinely treated with erythromycin , clarithromycin , and roxithromycin ."
187697109,limited food intake,is,treated,cognitive-behavioral therapy,11,13,14,14,16,16,18,19,The authors present a case in which a female patient with limited food intake is successfully treated with cognitive-behavioral therapy .
187800730,chronic wrist pain,are,treated,wrist denervation,2,4,6,6,7,7,9,10,"Patients with chronic wrist pain often are treated with wrist denervation , which typically involves transecting both the anterior interosseous nerve ( AIN ) and the posterior interosseous nerve ."
187803994,upper tract transitional cell carcinoma,are,treated,ureteroscopic resection,6,10,11,11,12,12,14,15,A select group of patients with upper tract transitional cell carcinoma are treated with ureteroscopic resection .
188298060,severe aortic valve stenosis,are,treated,2 different interventional techniques,2,5,6,6,8,8,10,13,Patients with severe aortic valve stenosis are currently treated with 2 different interventional techniques : surgical aortic valve replacement or transcatheter aortic valve implantation ( TAVI ) .
188488291,resultant valgus instability in throwing athletes,is,treated,free tendon graft reconstruction,8,13,14,14,16,16,18,21,Medial collateral ligament insufficiency of the elbow with resultant valgus instability in throwing athletes is typically treated with free tendon graft reconstruction as described by Jobe .
188594512,acute uncomplicated urine infection,are,treated,antibiotics,2,5,6,6,8,8,10,10,Women with acute uncomplicated urine infection are usually treated with antibiotics .
188883751,neoplastic meningosis,are,treated,a combination of radiation,2,3,4,4,6,6,8,11,"Patients with neoplastic meningosis are frequently treated with a combination of radiation and chemotherapy , and/or may have been irradiated to the nervous system in the past ."
188906524,curable esophageal cancer,are,treated,neoadjuvant chemoradiotherapy,2,4,26,26,28,28,30,31,Patients with curable esophageal cancer ( EC ) who proceed beyond the original Chemoradiotherapy for Oesophageal Cancer Followed by Surgery Study ( CROSS ) eligibility criteria are also treated with neoadjuvant chemoradiotherapy ( nCRT ) .
188997190,multiple myeloma,are,treated,idiotype-based dendritic cell ( Id/DC ) vaccination,12,13,15,15,16,16,18,24,This overview will summarize published and ongoing clinical trials in patients with multiple myeloma who are treated with idiotype-based dendritic cell ( Id/DC ) vaccination .
189175746,chronic kidney disease,are,treated,dialyzers,5,7,8,8,10,10,12,12,The majority of patients with chronic kidney disease are currently treated with dialyzers containing synthetic membranes .
189195877,chronic or recurrent otitis media,are,treated,long-term ventilation tubes,2,6,19,19,21,21,23,25,Patients with chronic or recurrent otitis media with effusion who do not respond to treatment with conventional ventilation tubes are often treated with long-term ventilation tubes .
189209228,deep hand burns,are,treated,full-thickness or split-thickness skin grafts,3,5,6,6,7,7,9,13,Some patients with deep hand burns are treated with full-thickness or split-thickness skin grafts .
189361335,resectable tumors,are,treated,adjuvant chemotherapy,3,4,5,5,7,7,12,13,Patients with incompletely resectable tumors are best treated with definitive RT and adjuvant chemotherapy .
189361335,resectable tumors,are,treated,definitive RT,3,4,5,5,7,7,9,10,Patients with incompletely resectable tumors are best treated with definitive RT and adjuvant chemotherapy .
189732903,non-1 genotypes,are,treated,dual therapy,2,3,4,4,5,5,7,8,"Patients with non-1 genotypes are treated with dual therapy ( without protease inhibitors ) for a genotype and response driven duration of 16 , 24 , 48 , or 72 week ."
190150786,borderline ( BR ) or locally advanced ( LA ) pancreatic adenocarcinoma,are,treated,induction FOLFIRINOX,2,13,17,17,19,19,21,22,Patients with borderline ( BR ) or locally advanced ( LA ) pancreatic adenocarcinoma ( PAC ) are often treated with induction FOLFIRINOX ( FLX ) .
